61670.13980  r_LSST  140.23762  4947426573583978433853611698844776339599261696.00000
61667.11280  z_LSST  112.19609  101788891010434022707097961223946240.00000
61666.12000  i_LSST  122.96013  1132827551138633781667418401131611553792.00000
61654.15340  i_LSST  122.96013  886813321706347084512841947553812447232.00000
61654.12890  r_LSST  140.23762  4801277810038242322225586424626288421712691200.00000
61653.06040  i_LSST  122.96013  826820986015868578613105451847586414592.00000
61652.19660  r_LSST  140.23762  5677173219051233369490369333476958345367650304.00000
61652.17400  u_LSST  168.35631  1803432434462168709935621140176867821421229178930902073344.00000
61651.20960  g_LSST  161.52183  1547342574169503010126955937454050249102956461826244608.00000
61651.20600  g_LSST  161.52183  1364548797644292862558921420734876153506627327140823040.00000
61651.18570  r_LSST  140.23762  6083463485781492431610747434802638834169282560.00000
61651.18210  r_LSST  140.23762  5924889139961423939893157665885500336542580736.00000
61647.14280  u_LSST  168.35631  1608423033093905915207244891159016911310185818964734509056.00000
61645.21040  i_LSST  122.96013  1151424851414792428225965371680117227520.00000
61645.18600  r_LSST  140.23762  5546666027498861573380387157882013553103208448.00000
61644.16770  i_LSST  122.96013  1110773447559516836194006189293889912832.00000
61644.16720  i_LSST  122.96013  1099239073067621199629387493818358562816.00000
61644.14370  r_LSST  140.23762  4927031612409626698411031469645005182637965312.00000
61644.14330  r_LSST  140.23762  4907912202770400268807160859667533235075678208.00000
61643.25460  r_LSST  140.23762  9518648385716015848438410921943021094996803584.00000
61642.18650  g_LSST  161.52183  1213190231455642494482704275283298454246926181589843968.00000
61640.24750  z_LSST  112.19609  202137229594775022046122791795687424.00000
61640.22310  i_LSST  122.96013  1893549864600503379698305677666834972672.00000
61639.29080  z_LSST  112.19609  217862976200233252298563551297011712.00000
61639.26690  i_LSST  122.96013  2532794914329749568165760906080381042688.00000
61636.22430  z_LSST  112.19609  119949978862420461377930745117409280.00000
61636.20840  z_LSST  112.19609  181247261737363472810678607209824256.00000
61622.23410  r_LSST  140.23762  5964627173601065931584697659599409697660076032.00000
61622.20890  g_LSST  161.52183  1263133208157933844625673638082978959622417793293484032.00000
61621.23680  r_LSST  140.23762  7366274562758331089720170389062133945781452800.00000
61621.21270  u_LSST  168.35631  1496440584647249022359941123379663985999986920821117419520.00000
61620.21630  z_LSST  112.19609  101721169020163041518320533601517568.00000
61620.01970  z_LSST  112.19609  225956552873202961713879054202961920.00000
61619.99590  i_LSST  122.96013  2302973300497618264213944338849143455744.00000
61618.27860  r_LSST  140.23762  9443100979877688581552877118555641196799066112.00000
61618.25440  u_LSST  168.35631  1654349253854965503098897675986397980191705485232993992704.00000
61616.32860  r_LSST  140.23762  9930891509941306747911236187092223668476968960.00000
61616.30470  i_LSST  122.96013  1408751516718488953459179510651466809344.00000
61616.22920  g_LSST  161.52183  2123426125900524168897578605045478170107195894345498624.00000
61616.03530  g_LSST  161.52183  2733692032616517800315904144880103955108199735438082048.00000
61616.03490  g_LSST  161.52183  2644342400834395398839491816376430735499785483218583552.00000
61616.01870  g_LSST  161.52183  2798231387824805525765088982750788903010858449005182976.00000
61616.01830  g_LSST  161.52183  2683502088381956880622608260195837830703343385463226368.00000
61615.99500  r_LSST  140.23762  18961991676000698735963999589305893252551933952.00000
61615.99460  r_LSST  140.23762  17962047097891095949297410434683736546049261568.00000
61615.27980  z_LSST  112.19609  147002366906281865535139061186953216.00000
61615.25560  i_LSST  122.96013  1776100401865556327156900040473671892992.00000
61614.26140  z_LSST  112.19609  108083978898238352726466698676273152.00000
61614.23190  i_LSST  122.96013  1350744851397395561160918359238347063296.00000
61613.28090  i_LSST  122.96013  1883678622813193536287383772879531278336.00000
61613.27960  i_LSST  122.96013  1950679718697074443459203499334062571520.00000
61613.25670  r_LSST  140.23762  10677856758957404030277043040298165563463565312.00000
61613.25530  r_LSST  140.23762  10936619576160164715440662305361792025594167296.00000
61612.28690  i_LSST  122.96013  992033868322855699871894356704142295040.00000
61612.26310  r_LSST  140.23762  9136475839670700856412373115258891302399377408.00000
61601.16190  i_LSST  122.96013  4337173209609058371372149092009327460352.00000
61595.35810  z_LSST  112.19609  131916559859994013431070067450183680.00000
61595.33400  i_LSST  122.96013  1475255243556011045401975017019063402496.00000
61595.17380  g_LSST  161.52183  1515083931288617771559009223609832254259432586236395520.00000
61594.31580  i_LSST  122.96013  1229943168946503474205634530823699955712.00000
61594.31540  i_LSST  122.96013  1251604217326609354611681754821678858240.00000
61594.29030  r_LSST  140.23762  7327590709593800884269280450545994672208084992.00000
61594.28980  r_LSST  140.23762  7358377927269778452758148986230349523163545600.00000
61590.40040  i_LSST  122.96013  2767827661021951883200401226434401533952.00000
61590.37660  r_LSST  140.23762  12243168128234580604573808647813763929758236672.00000
61590.22340  i_LSST  122.96013  1399209517265154921219194626501500731392.00000
61590.19930  r_LSST  140.23762  6499516352192853512874750960435272993103413248.00000
61584.22170  r_LSST  140.23762  5710983001944578982608518609936192273029005312.00000
61584.22120  r_LSST  140.23762  5181642766581443501955786679572776705912209408.00000
61583.39700  z_LSST  112.19609  107713654985425691345531498393501696.00000
61583.37310  i_LSST  122.96013  1297468713553082702239811301297392451584.00000
61583.22110  r_LSST  140.23762  10120033971934925614084824852123399357414244352.00000
61583.19710  g_LSST  161.52183  1499409909944892684280266020184535462374294233565626368.00000
61582.33260  z_LSST  112.19609  113894717679038213139458573243252736.00000
61581.38990  z_LSST  112.19609  188779019903604683785137022392336384.00000
61581.17590  z_LSST  112.19609  90365787342812231114484527656861696.00000
61558.21860  i_LSST  122.96013  1673609528364224539980027950284488572928.00000
61558.19460  r_LSST  140.23762  8593645067688907702331221720209759485065953280.00000
61557.41800  z_LSST  112.19609  132805956575605291463982050030125056.00000
61557.40670  i_LSST  122.96013  1576570404107563494422566278756774707200.00000
61556.29450  r_LSST  140.23762  8320033631571745016315681326244393628230221824.00000
61556.27040  u_LSST  168.35631  1903959654264387393969115792388080988837928898349401899008.00000
61553.42430  z_LSST  112.19609  134661542257395536875711490361917440.00000
61553.41390  i_LSST  122.96013  1522093313010005636071118771891879280640.00000
61547.33180  z_LSST  112.19609  114003469137481759482696189454843904.00000
61547.33130  z_LSST  112.19609  112676912755097966403196822422028288.00000
61546.32060  z_LSST  112.19609  128206540302672439411325336102633472.00000
61542.43160  z_LSST  112.19609  109480650634076647726117023998017536.00000
61542.34580  g_LSST  161.52183  1651159967026170211244579188646123332563604212457406464.00000
61542.32040  r_LSST  140.23762  8981316332166979503761733268657354297233637376.00000
61541.31610  z_LSST  112.19609  67094979555945779756239897426395136.00000
61541.29200  i_LSST  122.96013  882325346670584398381253512286305255424.00000
61539.34990  r_LSST  140.23762  4428451983151729178446847437513111744028868608.00000
61538.35810  z_LSST  112.19609  83563793187821549470969754357334016.00000
61538.33240  i_LSST  122.96013  1040367154754476458151740217121333837824.00000
61537.32770  i_LSST  122.96013  789310721584308545049839764498955632640.00000
61537.30360  r_LSST  140.23762  4238443278150881363503073431641022933229371392.00000
61535.36450  r_LSST  140.23762  8020024563053258282425835095721017950043373568.00000
61535.34020  g_LSST  161.52183  1612350940046285006421588135247644973281593341973102592.00000
61529.36580  i_LSST  122.96013  997268099272720583102566908621553139712.00000
61529.34180  r_LSST  140.23762  9835110249764076630564224458793903569518985216.00000
61526.33620  r_LSST  140.23762  6396277081241098206484504716825879518866571264.00000
61525.35380  r_LSST  140.23762  9780796536023837433303391858085691653070258176.00000
61525.32860  g_LSST  161.52183  2845652418201627565876241579354586123474383017787523072.00000
61514.39580  i_LSST  122.96013  977299281357213829109332877399002447872.00000
61514.38450  r_LSST  140.23762  6875458472947114180871457906278941524844609536.00000
61499.41310  r_LSST  140.23762  7296447207671879784106010755717936613045567488.00000
61464.39720  z_LSST  112.19609  489774522575462076851225741781630976.00000
61464.39400  z_LSST  112.19609  449080097277706857007822971812708352.00000
61464.39090  z_LSST  112.19609  344774136065258932361950610442944512.00000
61464.38780  z_LSST  112.19609  367312446312625482038875561087991808.00000
61380.03290  i_LSST  122.96013  6940584421630811548877056380206502117376.00000
61380.02980  i_LSST  122.96013  9230238676231088412376584905337344098304.00000
61380.02670  i_LSST  122.96013  7746488065064320822062934137619137691648.00000
61337.00510  z_LSST  112.19609  130381656436043782143487900915859456.00000
61334.99540  z_LSST  112.19609  127442795140348102786366247954022400.00000
61327.03740  i_LSST  122.96013  1399277753286344467175161821275256520704.00000
61327.01330  z_LSST  112.19609  128960458482711272040330913915076608.00000
61314.05780  z_LSST  112.19609  92815546427378067145841646239744000.00000
61306.99040  z_LSST  112.19609  126803665026047852615312782821163008.00000
61301.01820  r_LSST  140.23762  6222145155479736273219906806618569294403862528.00000
61300.12560  i_LSST  122.96013  994820012835177526363754789006410252288.00000
61300.10130  r_LSST  140.23762  6290946609793600472596272545895423258090536960.00000
61299.02540  i_LSST  122.96013  1145323508691688578905753924234119217152.00000
61299.00120  z_LSST  112.19609  85583694801664718206311793382391808.00000
61297.02640  r_LSST  140.23762  6608232169417425595019429972412901087422447616.00000
61297.00210  g_LSST  161.52183  1425649137725218265236368182181491287440297513992585216.00000
61288.98590  z_LSST  112.19609  97447375470561598475245677321388032.00000
61288.97510  i_LSST  122.96013  2643538033833627628248682392071505444864.00000
61284.15970  i_LSST  122.96013  1093688678501408279012205079183962931200.00000
61284.15920  i_LSST  122.96013  1067346981818053607093182311012694491136.00000
61284.13420  r_LSST  140.23762  6774825237675515993370708529216592692708900864.00000
61284.13370  r_LSST  140.23762  6639061420843539012926510265503634102373318656.00000
61272.07450  r_LSST  140.23762  6339763502577210899318209635610884476361506816.00000
61272.04990  i_LSST  122.96013  1038912839677260772015328480357402017792.00000
61268.06820  r_LSST  140.23762  4851262503685099232461435918892621638079086592.00000
61268.06780  r_LSST  140.23762  4772101509057087484738844726050994055720992768.00000
61268.04380  i_LSST  122.96013  1029372031352105456412324989241460260864.00000
61268.04330  i_LSST  122.96013  1003900225139390740082141856436278263808.00000
61257.24670  i_LSST  122.96013  1487962745641899090452065913551586328576.00000
61257.22240  z_LSST  112.19609  79835143240747809502632884953939968.00000
61238.35050  i_LSST  122.96013  2055539235620095948184609570259659128832.00000
61237.13820  i_LSST  122.96013  2318549333468814792575296677223797358592.00000
61237.11390  r_LSST  140.23762  15838956382604605883014236414079844240003694592.00000
61236.19240  i_LSST  122.96013  988462842258159023012964785795882811392.00000
61236.16750  r_LSST  140.23762  6659024806525061481185215604687920542051729408.00000
61234.19200  r_LSST  140.23762  6942265477451127297506282874862704526335410176.00000
61234.16760  g_LSST  161.52183  1856643697324812391434224131492335737048452885989294080.00000
61231.19420  r_LSST  140.23762  15790322760022529268038085916387721915366637568.00000
61231.17000  g_LSST  161.52183  2260926488881893470399753519046614526791201560490672128.00000
61226.19910  z_LSST  112.19609  107481772812807464772723480224333824.00000
61216.20720  z_LSST  112.19609  153897270466348533386763565292060672.00000
61216.18270  i_LSST  122.96013  2211825631106160360548167693811960512512.00000
61215.37800  z_LSST  112.19609  161339356996121851339061411021062144.00000
61215.23050  i_LSST  122.96013  1059883642785223746753204862177899446272.00000
61215.20580  r_LSST  140.23762  6589688846979630674976217628205617090534572032.00000
61213.34650  r_LSST  140.23762  5210426018571499418736270322294780906583359488.00000
61210.21990  z_LSST  112.19609  72436882750062985705922796286115840.00000
61210.19600  i_LSST  122.96013  1206406754401650467678143123767307534336.00000
61209.21770  r_LSST  140.23762  5374404354899996838493213591232268536456937472.00000
61209.19390  g_LSST  161.52183  1903946109686041875198714406743190083201832250459029504.00000
61181.43260  r_LSST  140.23762  7335128036044150406753514444306150597576359936.00000
61175.34150  r_LSST  140.23762  4987380951390022847763290523048652577284554752.00000
61174.34560  g_LSST  161.52183  1637677672440831815033894126605521790790518701929005056.00000
61173.35170  r_LSST  140.23762  6334277642591197826227389789872404675988291584.00000
61173.32750  g_LSST  161.52183  1925152314229136448909582063198841107014368459015323648.00000
61170.33070  z_LSST  112.19609  103528970382253122650255909321703424.00000
61170.30600  i_LSST  122.96013  1565551687090940413140493250381542850560.00000
61164.38720  z_LSST  112.19609  126936066244085164038052579515564032.00000
61164.36180  i_LSST  122.96013  1748036651547783260911979149658916126720.00000
61100.39790  r_LSST  140.23762  26833193553522766409337495313615160536977113088.00000
61100.39480  r_LSST  140.23762  26899451601504698267391046974450148864050593792.00000
61100.39170  r_LSST  140.23762  28570632685465147862068287946915500222855512064.00000
61100.38860  r_LSST  140.23762  26101144515187476463149075856418061588616970240.00000
61096.39690  r_LSST  140.23762  30739416798886650360717829510309771878806323200.00000
61096.39380  r_LSST  140.23762  25550349785480043614292032775635586558849974272.00000
61096.39070  r_LSST  140.23762  23775412911393418676317365259991613544169734144.00000
61096.38770  r_LSST  140.23762  24085704545596294892778702841220471277519634432.00000
61012.03210  z_LSST  96.55733  241321373707943800157096640512.00000
61012.02900  z_LSST  96.55552  297935537097336084753159290880.00000
61012.02590  z_LSST  96.55372  317165225548429332837780422656.00000
60969.00830  z_LSST  84.79503  1090453809458129255006208.00000
60968.99660  i_LSST  86.99207  6302380802550964494008320.00000
60962.01240  z_LSST  80.89265  27097292288132898619392.00000
60959.07610  r_LSST  84.96584  540358624143915509350400.00000
60953.12320  z_LSST  78.28553  3262165687125176483840.00000
60953.09930  i_LSST  80.99305  30492875754167984979968.00000
60952.08920  i_LSST  77.19830  711792677816924241920.00000
60952.06500  z_LSST  75.01071  169019271032693948416.00000
60937.12450  i_LSST  55.83900  1273938695128.17090
60937.10000  r_LSST  62.58363  452425020584522.25000
60935.17040  i_LSST  49.37826  5340182284.15963
60935.14640  r_LSST  54.98523  439652072803.46783
60934.02360  r_LSST  50.92402  16181170265.49684
60934.00080  u_LSST  73.64413  37265735097149661184.00000
60930.11620  i_LSST  35.97824  22576.65758
60930.09090  r_LSST  39.07405  190979.33563
60926.13310  z_LSST  29.03844  85.36740
60925.00650  z_LSST  28.17121  34.66876
60912.20080  i_LSST  91.90179  515893801166807101400416256.00000
60912.17640  z_LSST  92.23630  1008495015564598902125494272.00000
60910.20200  z_LSST  92.23630  1386323091634848607657525248.00000
60910.20160  z_LSST  92.23630  1479300211574075288780275712.00000
60910.17750  i_LSST  91.90179  455452875931140099246391296.00000
60910.17710  i_LSST  91.90179  493347341878617122763964416.00000
60906.07400  u_LSST  90.92941  172323081370296961866924032.00000
60906.05030  r_LSST  91.55891  238334751813712906664542208.00000
60904.21390  z_LSST  92.23630  1255735196888176049946361856.00000
60904.18980  i_LSST  91.90179  508874861552687457538932736.00000
60900.26070  z_LSST  92.23630  1624310104945969721220530176.00000
60900.23670  i_LSST  91.90179  698101868542831650716778496.00000
60887.15470  i_LSST  91.90179  368099769388300406787932160.00000
60887.12910  r_LSST  91.55891  223421817112071744591495168.00000
60882.08840  u_LSST  90.92941  248502873120038579161006080.00000
60881.19530  r_LSST  91.55891  229032478274759986910330880.00000
60881.17140  u_LSST  90.92941  162610805940704414338646016.00000
60881.13780  u_LSST  90.92941  152851450939401178806484992.00000
60881.11380  g_LSST  91.13272  108363773129883611912208384.00000
60876.29890  u_LSST  90.92941  204437763752833974179725312.00000
60876.27490  r_LSST  91.55891  254199007535095615720521728.00000
60875.17820  i_LSST  91.90179  314604848080174759186268160.00000
60875.15410  r_LSST  91.55891  162629862847378555454619648.00000
60874.27210  g_LSST  91.13272  88690023385318913204027392.00000
60872.31890  z_LSST  92.23630  2269509629349809891036889088.00000
60872.29490  i_LSST  91.90179  965554347803329482335453184.00000
60870.12770  z_LSST  92.23630  1735127361609471945491873792.00000
60870.12730  z_LSST  92.23630  1771730260317549834555883520.00000
60864.20160  z_LSST  92.23630  1522986205865793115303968768.00000
60864.17730  i_LSST  91.90179  899518140491439244457279488.00000
60857.18490  r_LSST  91.55891  198128207749494993762385920.00000
60857.16080  g_LSST  91.13272  79050743164216060265103360.00000
60855.21810  i_LSST  91.90179  286250944418460319241732096.00000
60855.19340  r_LSST  91.55891  216283721196124667675410432.00000
60854.34740  i_LSST  91.90179  345121545114277760116719616.00000
60854.32310  r_LSST  91.55891  170696172202975246801698816.00000
60853.39910  r_LSST  91.55891  318020431734032269616087040.00000
60853.37430  g_LSST  91.13272  115744694936842910637752320.00000
60849.41120  i_LSST  91.90179  600302460730691177838280704.00000
60849.40000  r_LSST  91.55891  270080189195799793911201792.00000
60844.34940  z_LSST  92.23630  1119391437438284617035546624.00000
60843.39890  i_LSST  91.90179  482880024679759671738761216.00000
60843.37480  z_LSST  92.23630  938729698341791722415063040.00000
60833.27520  z_LSST  92.23630  966930705040600015510175744.00000
60832.26930  i_LSST  91.90179  373514860558982662498287616.00000
60832.24510  r_LSST  91.55891  211672240214288317888331776.00000
60816.40730  z_LSST  92.23630  859294639537031407523069952.00000
